comment,classification
' The stereotype fig already exists ',WITHOUT_CLASSIFICATION
' The next AssociationEnd',WITHOUT_CLASSIFICATION
' This will fire the PROPERTIES CHANGED event ',WITHOUT_CLASSIFICATION
' RENAME TABLE oldObjectName TO newObjectName ',WITHOUT_CLASSIFICATION
' Skip derived features ',WITHOUT_CLASSIFICATION
' get access to buffer',WITHOUT_CLASSIFICATION
' TODO use UndoableEditEvent to make this really work',DESIGN
' bgen jjtree Block ',WITHOUT_CLASSIFICATION
' no concrete subclasses defined this class is useless ',WITHOUT_CLASSIFICATION
' plain component',WITHOUT_CLASSIFICATION
' Perhaps something like the following would work instead Rectangle drawingArea JavaClassSATD getJComponent getVisibleRect ',IMPLEMENTATION
' These group names must have displayName properties NON NLS NON NLS NON NLS ',WITHOUT_CLASSIFICATION
' Notation findNotation Java ',WITHOUT_CLASSIFICATION
' Property change control panel ',WITHOUT_CLASSIFICATION
' Do not use systemId here or it will get opened in preference to inputStream ',WITHOUT_CLASSIFICATION
' RecentHandler class',WITHOUT_CLASSIFICATION
' just rethrow',WITHOUT_CLASSIFICATION
' third column is a JCheckBox column',WITHOUT_CLASSIFICATION
' Re registering driver is necessary for Embedded Derby',WITHOUT_CLASSIFICATION
' TreeAdapterFactory',WITHOUT_CLASSIFICATION
' LOG log Level FINE Adding resolution for JavaClassSATD canCreate ',WITHOUT_CLASSIFICATION
' connect to server new ConnectAction this actionPerformed null ',WITHOUT_CLASSIFICATION
' generateColor ',WITHOUT_CLASSIFICATION
' Remove zero width non breaking space which may be used as a byte order marker and may be ignored according to the Unicode FAQ http www unicode org unicode faq utf bom html ',WITHOUT_CLASSIFICATION
' TODO midpoints for side handles',WITHOUT_CLASSIFICATION
' deletes ',WITHOUT_CLASSIFICATION
' private class DBCopyPluginResources extends PluginResources DBCopyPluginResources String rsrcBundleBaseName IPlugin plugin super rsrcBundleBaseName plugin ',WITHOUT_CLASSIFICATION
' Should never come here',WITHOUT_CLASSIFICATION
' TODO would it be better to do a refresh from db ',DESIGN
' Returns the upper half bitmask for the given ACSII character ',WITHOUT_CLASSIFICATION
' check key order',WITHOUT_CLASSIFICATION
' append if it is variable arity parameter see JLS http java sun com docs books jls third edition html classes html ',WITHOUT_CLASSIFICATION
' w symbol',WITHOUT_CLASSIFICATION
' private NumberFormat numberFormatOverride ',WITHOUT_CLASSIFICATION
' determine the destination filename via the mapper',WITHOUT_CLASSIFICATION
' Null value is just a declaration Note we might want to keep any existing value here instead of reset',DESIGN
' tree cache in optimistic mode seems to have as very difficult time with remove calls on non existent nodes NPEs ',WITHOUT_CLASSIFICATION
' the old selection',WITHOUT_CLASSIFICATION
' Gcj has no option for source path so we will add it to classpath ',WITHOUT_CLASSIFICATION
' if autorange still below minimum then adjust by can be needed when minRange is very small ',WITHOUT_CLASSIFICATION
' set arguments',WITHOUT_CLASSIFICATION
' e g Long MAX VALUE',WITHOUT_CLASSIFICATION
' see java awt event WindowListener windowClosed java awt event WindowEvent ',WITHOUT_CLASSIFICATION
' The content outline is just a tree ',WITHOUT_CLASSIFICATION
' Used by ResultCollector recordStats ',WITHOUT_CLASSIFICATION
' Consult the generator option for backwards compatibility ',WITHOUT_CLASSIFICATION
' KeyBinding class',WITHOUT_CLASSIFICATION
' The proxy needs to be replaced in a way that updates both ends of the reference ',WITHOUT_CLASSIFICATION
' TODO We may return something useful when the relocate has been implemented like all StateMachines that are not ActivityGraphs ',IMPLEMENTATION
' see org argouml cognitive critics Critic addSupportedGoal org argouml cognitive Goal ',WITHOUT_CLASSIFICATION
' i n HibernateAttribuiteDataSet attrName Attribute name ',WITHOUT_CLASSIFICATION
' tell the rest of the world that the table has changed The fire amethod used here is very course it says that the whole table has been changed when really only one row has been added However finer grained methods did not seem to cause the right effect so I am using this one untill someone reports a problem with it Also if either of these notifications the actual model and the sortable model are eliminated it either throws an exception or does not update the GUI Go figure Finally the fire on the acutalModel is triggered from this method rather than from inside the MyJTable code because the add method used to add a row is also used when loading the table with lots of rows and in that case we do not want to generate events until all of the rows have been added so the fire cannot happen there ',WITHOUT_CLASSIFICATION
' noop fixed rendering',WITHOUT_CLASSIFICATION
' Is stack created will happen if the JET file we are looking at is missing ',WITHOUT_CLASSIFICATION
' JASON Mow that multiple object trees exist storing the edit where by objectInfo within session will not work It needs to be objectinfo within something else private final Map editWhereColsSheets new HashMap ',DESIGN
' narrow method',WITHOUT_CLASSIFICATION
' Use a CYAN background to indicate that the cell is editable in the popup',WITHOUT_CLASSIFICATION
' Keep reading till we get the left bracket of an opening tag',WITHOUT_CLASSIFICATION
' hideWaitCursor method',WITHOUT_CLASSIFICATION
' now load all available plugins JavaClassSATD initExternalPlugins ',WITHOUT_CLASSIFICATION
' see org argouml model PseudostateKind getChoice ',WITHOUT_CLASSIFICATION
' FIXME add setSeriesPaint int Paint boolean ',WITHOUT_CLASSIFICATION
' isWindows method',WITHOUT_CLASSIFICATION
' Get the resource parent if its a file ',WITHOUT_CLASSIFICATION
' Create a new FigText instance based on the given mouse down event and the state of the parent Editor ',WITHOUT_CLASSIFICATION
' We are in the closing event of the Session main window We do not want to send this event again therefore we pass withEvents false ',WITHOUT_CLASSIFICATION
' Add to work thread queue ',WITHOUT_CLASSIFICATION
' take copy so cannot get NPE',WITHOUT_CLASSIFICATION
' used for interrupting the sampler',WITHOUT_CLASSIFICATION
' delete the now broken link ',WITHOUT_CLASSIFICATION
' negativeArrowVisible ',WITHOUT_CLASSIFICATION
' This could potentially map every created model element to its corresponding Rose node However for now we are only using it as needed ',WITHOUT_CLASSIFICATION
' accept method',WITHOUT_CLASSIFICATION
' remainder zeros',WITHOUT_CLASSIFICATION
' TODO This will not work when the column has values with quotes in them Use PreparedStatements instead Hmmm instead of insert statements could we not just create a sequence and generate a select statement that a uses the sequence for the pkid b selects distinct values That would be a more efficient approach that would also eliminate this quoting problem',DESIGN
' retrieve tag category to be selected',WITHOUT_CLASSIFICATION
' compose the message suitable for sending',WITHOUT_CLASSIFICATION
' If there is no position the list is being cleared ',WITHOUT_CLASSIFICATION
' process should abort',WITHOUT_CLASSIFICATION
' TODO Move the magic number to a descriptive constant',DESIGN
' Do not prevent the user from overriding the laf is they choose to use Swing is default laf prop ',WITHOUT_CLASSIFICATION
' Ignore the version',WITHOUT_CLASSIFICATION
' flush log',WITHOUT_CLASSIFICATION
' Re throw Errors because we are supposed to let the JVM see it Do not re throw StackOverflows because we know we have corrected the situation by aborting the loop and a long stacktrace would end up on the user is console',WITHOUT_CLASSIFICATION
' encryptMenuItem setSelected JavaClassSATD signMenuItem setSelected JavaClassSATD ',WITHOUT_CLASSIFICATION
' This is needed when the enclosing class or module is a singleton In that case we generated a name such as null Foo which broke Marshalling among others The correct thing to do in this situation is to insert the generate the name of form Class xasdfasd if it is a singleton module class which this code accomplishes ',WITHOUT_CLASSIFICATION
' where only an address is supplied',WITHOUT_CLASSIFICATION
' i n dataTypeString limitSize Limit size of strings read during initial table load to max of ',WITHOUT_CLASSIFICATION
' see tudresden ocl parser analysis DepthFirstAdapter caseALetExpression tudresden ocl parser node ALetExpression ',WITHOUT_CLASSIFICATION
' stop server when shutting down',WITHOUT_CLASSIFICATION
' new stereotype',WITHOUT_CLASSIFICATION
' open composer view',WITHOUT_CLASSIFICATION
' target method is NOT addSuperInterface',WITHOUT_CLASSIFICATION
' The Ostermiller SQLLexer crashes with an ArrayIndexOutOfBoundsException if the char is greater then So we prevent the char from being greater This is surely not a proper Unicode treatment but it does not seem to do no harm and it keeps the SQLLexer working ',WITHOUT_CLASSIFICATION
' Only work for associations',WITHOUT_CLASSIFICATION
' TODO are we intentionally eating all events tfm document ',DOCUMENTATION
' Recompute the read only state ',WITHOUT_CLASSIFICATION
' non Javadoc see org columba mail folder IMailbox getHeaderFields java lang Object java lang String ',WITHOUT_CLASSIFICATION
' If the destination directory did not already exist or was empty then no previous file removal is necessary ',WITHOUT_CLASSIFICATION
' before adding to collection ',WITHOUT_CLASSIFICATION
' so we do not generate chunked encoding',WITHOUT_CLASSIFICATION
' get the start of the file',WITHOUT_CLASSIFICATION
' prevTextArea method',WITHOUT_CLASSIFICATION
' JavaClassSATD beginCompoundEdit ',WITHOUT_CLASSIFICATION
' Ignore the unset notification for an isMany feature the value is boolean in this case ',WITHOUT_CLASSIFICATION
' MAttribute ',WITHOUT_CLASSIFICATION
' DialogSupport setDialogFactory new NbDialogSupport ',WITHOUT_CLASSIFICATION
' string has it is own ByteList but it is pointing to a shared buffer byte ',WITHOUT_CLASSIFICATION
' parse the text that was edited',WITHOUT_CLASSIFICATION
' hack in order to be able to compile in java ',DESIGN
' create sample headerlist',WITHOUT_CLASSIFICATION
' Save our old boundaries so it can be used in property message later',WITHOUT_CLASSIFICATION
' case RUBY HYBRID backtrace ThreadContext createRubyHybridBacktrace getRuntime backtraceFrames javaStackTrace getRuntime getDebug isTrue break ',WITHOUT_CLASSIFICATION
' plugin',WITHOUT_CLASSIFICATION
' if we are still in this function just add it at the end ',WITHOUT_CLASSIFICATION
' Store the complete stream in a source so that we can parse it',WITHOUT_CLASSIFICATION
' initBufferSwitcher method',WITHOUT_CLASSIFICATION
' now check each Resource in case the child only lets through files from any children IT may have ',WITHOUT_CLASSIFICATION
' Free up the memory used by the cached items ',WITHOUT_CLASSIFICATION
' we check length for load which does not use load path',WITHOUT_CLASSIFICATION
' Not intended to be instantiated',WITHOUT_CLASSIFICATION
' EATM Foreign Model',WITHOUT_CLASSIFICATION
' Find a model element in modelElements which name is equal to name param name the name of the model element to find It ca not be null param modelElements the link Collection of model elements in which to find a model element with name return the model element if found or null TODO maybe should be moved to a helper class that deals with Model related stuff ',DESIGN
' see org argouml model UseCasesHelper getAllUseCases java lang Object ',WITHOUT_CLASSIFICATION
' Now for the rest',WITHOUT_CLASSIFICATION
' non Javadoc see com mockobjects sql MockDatabaseMetaData ownInsertsAreVisible int ',WITHOUT_CLASSIFICATION
' this does not work',WITHOUT_CLASSIFICATION
' Subclasses may override to add descriptors ',WITHOUT_CLASSIFICATION
' shadowsVisible',WITHOUT_CLASSIFICATION
' TODO JMeterTreeNode JavaClassSATD ',WITHOUT_CLASSIFICATION
' see javax swing text Document getDefaultRootElement ',WITHOUT_CLASSIFICATION
